geography_level,geography_value,population,population_se,unweighted_n,year,quarter,population_cv,ci_lower,ci_upper
UF,13,3890334.00000107,112821.280136718,16104,2019,1,0.0290004097685924,3669208.3542434,4111459.64575874
UF,14,529176.00000092,22979.0476864021,6470,2019,1,0.0434242060984666,484137.894136544,574214.105865297
UF,15,8327853.00000951,193025.549347817,20598,2019,1,0.0231783089047797,7949529.87519173,8706176.12482729
UF,16,767758.99999965,55467.4879728998,4986,2019,1,0.0722459625649782,659044.721259858,876473.278739442
UF,17,1503873.00000186,47401.5459540983,8186,2019,1,0.0315196469077107,1410967.67712031,1596778.32288341
UF,21,6890844.00001632,103118.30444287,38035,2019,1,0.0149645390960274,6688735.83716146,7092952.16287118
UF,22,3312461.00000224,96740.3358064919,13163,2019,1,0.0292049735246472,3122853.42596921,3502068.57403527
UF,23,8996018.00000515,177976.853620057,28207,2019,1,0.0197839592606368,8647189.77682808,9344846.22318222
UF,24,3383718.00001542,113138.302993664,11481,2019,1,0.0334360910079233,3161971.00087586,3605464.99915498
UF,25,4003550.00000174,95950.4528066614,14583,2019,1,0.0239663430721784,3815490.56820037,4191609.43180311
UF,26,9316555.00000656,235395.25950413,22418,2019,1,0.0252663414216911,8855188.76924701,9777921.23076611
UF,27,3196378.00001137,65436.6737009267,21282,2019,1,0.0204721324263569,3068124.47628945,3324631.52373329
UF,28,2234237.00000214,50267.2770990042,10826,2019,1,0.0224986324633224,2135714.9472872,2332759.05271708
UF,29,14644183.0000066,269584.294206382,27059,2019,1,0.0184089678615912,14115807.4925645,15172558.5074488
UF,31,20851666.0000478,295492.918855125,40829,2019,1,0.0141711899113695,20272510.5214051,21430821.4786905
UF,32,3949448.00000164,86581.5110878474,20504,2019,1,0.0219224334863534,3779751.3565424,4119144.64346088
UF,33,17141005.0000103,224773.769838042,40534,2019,1,0.0131132200146903,16700456.5064585,17581553.4935622
UF,35,45144367.0000208,779931.362716759,43033,2019,1,0.0172763827371065,43615729.6186827,46673004.3813589
UF,41,11411986.00001,229195.566917144,29156,2019,1,0.0200837581571642,10962770.9434361,11861201.0565838
UF,42,7342222.0000069,104883.989227876,33310,2019,1,0.0142850473913451,7136653.15856538,7547790.84144842
UF,43,11157335.0000075,205592.373684097,28372,2019,1,0.0184266559786866,10754381.3520905,11560288.6479244
UF,50,2694350.00000224,58473.306524933,11948,2019,1,0.021702194044903,2579744.4251564,2808955.57484808
UF,51,3480716.00000638,88038.6930777205,13787,2019,1,0.0252932710044598,3308163.33232807,3653268.66768469
UF,52,6936551.00001969,143682.009075101,18458,2019,1,0.0207137537192032,6654939.43700614,7218162.56303324
UF,53,2886572.00000101,92902.5552521981,9927,2019,1,0.032184388697793,2704486.33763496,3068657.66236706
region,Central-West,15998189.0000293,201110.277109443,54120,2019,1,0.0125708151784601,15604020.0999739,16392357.9000847
region,North,17548956.000017,258133.079869769,76396,2019,1,0.0147093126149225,17043024.4602538,18054887.5397801
region,Northeast,55977944.0000675,456694.624445558,187054,2019,1,0.00815847442423049,55082838.9842212,56873049.0159139
region,South,29911543.0000243,325268.324937867,90838,2019,1,0.0108743412179573,29274028.7978345,30549057.2022142
region,Southeast,87086486.0000806,868117.849898389,144900,2019,1,0.00996845652834799,85385006.2799434,88787965.7202178
Brazil,Brazil,206808477.000358,1107723.78765838,551348,2019,2,0.00535627844528085,204637378.27173,208979575.728987
UF,11,1696943.00000748,106473.841073099,9314,2019,2,0.0627445005946752,1488258.10620856,1905627.8938064
UF,12,836837.00000203,23161.1705384092,10997,2019,2,0.0276770393019824,791441.939906958,882232.060097102
UF,13,3901924.00000252,122028.837638437,16609,2019,2,0.0312740170332273,3662751.8731559,4141096.12684914
UF,14,533357.00000025,23389.3699359587,6594,2019,2,0.0438531226475846,487514.677304687,579199.322695813
UF,15,8342942.00000753,187766.179138565,20705,2019,2,0.0225059911885275,7974927.05138125,8710956.94863382
UF,16,769387.00000235,44918.9187745273,5027,2019,2,0.0583827368728483,681347.536979796,857426.463024904
UF,17,1506761.00000111,46644.6536040003,8170,2019,2,0.0309569026567358,1415339.15886592,1598182.8411363
UF,21,6895980.00000294,106590.657990292,37753,2019,2,0.0154569267878165,6687066.14925354,7104893.85075234
UF,22,3315687.00000146,101745.612690995,13082,2019,2,0.0306861331274486,3116269.26354215,3515104.73646077
UF,23,9007266.00000122,182669.359658315,28316,2019,2,0.020280222617861,8649240.63399193,9365291.36601051
UF,24,3387404.00000822,106097.70835434,11492,2019,2,0.031321244337576,3179456.31279148,3595351.68722496
UF,25,4009220.00000174,90478.5753956855,14534,2019,2,0.0225676254721981,3831885.2508537,4186554.74914978
UF,26,9325898.00000392,232856.97624226,22377,2019,2,0.0249688529986241,8869506.71302019,9782289.28698765
UF,27,3197544.00005485,64953.8461529525,21101,2019,2,0.0203136676623803,3070236.80093771,3324851.19917199
UF,28,2237374.0000004,52820.924208873,10600,2019,2,0.0236084464237376,2133846.89092089,2340901.10907991
UF,29,14654583.0000044,274946.036028891,26774,2019,2,0.018761778211554,14115698.6716957,15193467.3283131
UF,31,20875642.0000669,289373.468816019,40558,2019,2,0.0138617757870676,20308480.4231061,21442803.5770277
UF,32,3957017.00000058,89362.5175046664,20227,2019,2,0.0225833039141993,3781869.6841236,4132164.31587756
UF,33,17149455.0000075,234669.741412653,39129,2019,2,0.0136838016958877,16689510.7585774,17609399.2414377
UF,35,45196003.0000134,813662.20555398,42777,2019,2,0.0180029682172058,43601254.3815462,46790751.6184807
UF,41,11431788.0000062,218832.404514904,29155,2019,2,0.0191424477531236,11002884.3685067,11860691.6315057
UF,42,7373346.00000308,107263.261989474,33103,2019,2,0.0145474336874235,7163113.86963943,7583578.13036673
UF,43,11162315.0000041,200094.95730323,28548,2019,2,0.0179259371647509,10770136.0902017,11554493.9098066
UF,50,2701017.0000008,60979.3444745844,12082,2019,2,0.0225764386061126,2581499.68102975,2820534.31897185
UF,51,3494372.00000229,91577.5159391883,13845,2019,2,0.0262071456442326,3314883.36696784,3673860.63303674
UF,52,6956564.00015079,141302.495746005,18486,2019,2,0.0203121103669774,6679616.197563,7233511.80273858
UF,53,2891851.00000026,92727.8306988083,9993,2019,2,0.032065217294667,2710107.79146607,3073594.20853445
region,Central-West,16043804.0001541,201667.468294465,54406,2019,2,0.0125698037879624,15648543.0254436,16439064.9748647
region,North,17588151.0000233,258381.093536202,77416,2019,2,0.0146906342534733,17081733.3624062,18094568.6376403
region,Northeast,56030956.0000791,459730.002970606,186029,2019,2,0.0082049287713377,55129901.7516443,56932010.248514
region,South,29967449.0000134,315326.847218214,90806,2019,2,0.0105223119664965,29349419.7361071,30585478.2639197
region,Southeast,87178117.0000885,899354.622087992,142691,2019,2,0.0103162886861514,85415414.3314664,88940819.6687106
Brazil,Brazil,207099464.000631,1102439.46994419,550227,2019,3,0.00532323671267844,204938722.344405,209260205.656857
UF,11,1699265.00000499,97798.5412808613,9429,2019,3,0.057553437092257,1507583.38135395,1890946.61865603
UF,12,838370.00000061,22389.0566508915,10755,2019,3,0.026705460179724,794488.255317036,882251.744684185
UF,13,3913804.00000094,116558.909800443,16736,2019,3,0.0297814887512033,3685352.73471482,4142255.26528706
UF,14,537724.00000056,25120.6728549063,6522,2019,3,0.0467166666447473,488488.385937531,586959.614063589
UF,15,8358352.00000693,182766.443030503,20409,2019,3,0.0218663252074513,8000136.35408465,8716567.64592921
UF,16,771031.00000097,57120.8167877026,5216,2019,3,0.0740836837787724,659076.256329562,882985.743672378
UF,17,1509712.00000186,48102.8723299544,8096,2019,3,0.0318622838858637,1415432.10268222,1603991.8973215
UF,21,6901120.0000022,114341.983319483,37730,2019,3,0.0165686125323783,6677013.83077513,7125226.16922927
UF,22,3318961.00000067,102560.041435138,12933,2019,3,0.0309012493473462,3117947.01253486,3519974.98746648
UF,23,9018762.00000516,175436.768823704,28824,2019,3,0.0194524224969684,8674912.25154662,9362611.7484637
UF,24,3391139.00000689,109281.104851627,11503,2019,3,0.0322254867321586,3176951.97030695,3605326.02970683
UF,25,4015026.00000144,87753.6094774854,14464,2019,3,0.0218562991814882,3843032.08591218,4187019.9140907
UF,26,9335385.00000463,229903.405523278,22372,2019,3,0.0246270941716023,8884782.6052559,9785987.39475336
UF,27,3198702.00001215,66048.3258556286,20999,2019,3,0.0206484773684381,3069249.66009595,3328154.33992835
UF,28,2240565.00000025,52697.7011970744,10496,2019,3,0.0235198270066115,2137279.40358593,2343850.59641457
UF,29,14665132.0000037,267606.852801197,26951,2019,3,0.0182478311685929,14140632.2064973,15189631.7935102
UF,31,20900127.0002129,293775.497655649,40412,2019,3,0.0140561584938051,20324337.6052675,21475916.3951583
UF,32,3964778.00000085,88276.6696760806,20316,2019,3,0.0222652238476055,3791758.90676059,4137797.09324111
UF,33,17157789.000013,232649.670520811,38615,2019,3,0.0135594201864025,16701804.0247771,17613773.9752489
UF,35,45248077.0000158,808297.111817612,42952,2019,3,0.0178636787551729,43663843.7720456,46832310.2279861
UF,41,11452094.0000055,218100.367077129,28953,2019,3,0.0190445840801712,11024625.1355194,11879562.8644916
UF,42,7405588.00000584,109226.371547433,32959,2019,3,0.0147491828531843,7191508.24561088,7619667.7544008
UF,43,11167232.0000044,208729.744196444,28512,2019,3,0.0186912696177854,10758129.2188771,11576334.7811317
UF,50,2707851.00000245,63157.4159843574,12009,2019,3,0.0233238150785624,2584064.7393165,2831637.2606884
UF,51,3508534.00000387,96353.1901126353,13615,2019,3,0.027462521415648,3319685.21758756,3697382.78242018
UF,52,6977126.0003122,139513.010427223,18402,2019,3,0.019995770525139,6703685.52450008,7250566.47612432
UF,53,2897218.00000019,95486.2807939472,10047,2019,3,0.0329579205962205,2710068.32862637,3084367.67137401
region,Central-West,16090729.0003187,204583.250382405,54073,2019,3,0.0127143556005668,15689753.1977291,16491704.8029084
region,North,17628258.0000169,251521.567520243,77163,2019,3,0.0142680897636058,17135284.7863421,18121231.2136916
region,Northeast,56084792.0000371,453455.840799279,186272,2019,3,0.00808518360554817,55196034.8834912,56973549.116583
region,South,30024914.0000158,321039.369038922,90424,2019,3,0.0106924325924382,29395688.39908,30654139.6009515
region,Southeast,87270771.0002426,895302.688255799,142295,2019,3,0.010258906596039,85516009.9759993,89025532.0244858
Brazil,Brazil,207386528.000716,1120446.1670097,542802,2019,4,0.00540269504394145,205190493.866762,209582562.134671
UF,11,1701540.00000982,106680.755586451,9274,2019,4,0.0626965899043429,1492449.56121686,1910630.43880278
UF,12,839859.00000081,21666.7153153393,10386,2019,4,0.0257980390938459,797393.018319463,882324.981682157
UF,13,3925581.00000055,121087.352701191,16278,2019,4,0.0308457149912775,3688254.14972292,4162907.85027818
UF,14,542131.00000044,23873.5620451365,6275,2019,4,0.0440365189319871,495339.67820929,588922.32179159
UF,15,8373560.00000916,188145.34273586,19886,2019,4,0.0224689788734605,8004801.90438793,8742318.09563039
UF,16,772635.00000114,59719.2262729118,5098,2019,4,0.077292934274041,655587.467321635,889682.532680645
UF,17,1512634.00000208,44649.5490019223,7788,2019,4,0.0295177478503464,1425122.49203236,1600145.5079718
UF,21,6906092.00000331,115448.693574526,36744,2019,4,0.0167169353629333,6679816.71853504,7132367.28147158
UF,22,3322204.0000006,104580.990122948,12893,2019,4,0.0314794004591315,3117229.02589208,3527178.97410912
UF,23,9030134.00000367,182283.669263072,28481,2019,4,0.0201861533021546,8672864.57327824,9387403.4267291
UF,24,3394795.00001092,107718.559248016,11169,2019,4,0.0317305048604318,3183670.50341826,3605919.49660358
UF,25,4020801.00000213,88217.853880003,14418,2019,4,0.0219403680709282,3847897.18360391,4193704.81640035
UF,26,9344694.00000659,234523.438423562,22004,2019,4,0.0250969628779066,8885036.50716591,9804351.49284727
UF,27,3199819.00000183,69746.7180304279,20817,2019,4,0.0217970822819628,3063117.94462232,3336520.05538134
UF,28,2243706.00000022,53238.3580046548,10442,2019,4,0.0237278672003594,2139360.73571505,2348051.26428539
UF,29,14675470.0000061,270904.087631626,26634,2019,4,0.0184596532602713,14144507.7449834,15206432.2550288
UF,31,20924363.0003304,298375.9066855,39953,2019,4,0.0142597366849728,20339556.9693723,21509169.0312885
UF,32,3972446.00000133,73087.3612282458,20270,2019,4,0.0183985789179315,3829197.4042689,4115694.59573376
UF,33,17165720.0000147,228611.687427152,38547,2019,4,0.0133179201004651,16717649.3262126,17613790.6738169
UF,35,45298842.0000171,825945.444068896,42568,2019,4,0.0182332573549801,43680018.6764471,46917665.3235871
UF,41,11472210.0000078,227185.722277781,28878,2019,4,0.0198031349040531,11026934.1665416,11917485.833474
UF,42,7437899.00000425,109758.026147708,32873,2019,4,0.0147565900192575,7222777.22174054,7653020.77826796
UF,43,11171945.0000034,191156.844905531,28244,2019,4,0.0171104355513272,10797284.4685903,11546605.5314166
UF,50,2714624.00000005,59900.6311950887,11825,2019,4,0.0220659034897973,2597220.92020646,2832027.07979364
UF,51,3522733.00000273,99747.4324940164,13155,2019,4,0.0283153541565424,3327231.62476412,3718234.37524134
UF,52,6997597.00027361,146163.925753401,18053,2019,4,0.0208877312808506,6711120.96995796,7284073.03058926
UF,53,2902494.00000168,102318.561062822,9849,2019,4,0.0352519457620802,2701953.30536859,3103034.69463477
region,Central-West,16137448.0002781,213003.795826109,52882,2019,4,0.013199348237865,15719968.2318886,16554927.7686676
region,North,17667940.000024,260846.626046537,74985,2019,4,0.0147638392504267,17156690.007484,18179189.992564
region,Northeast,56137715.0000354,461484.337196198,183602,2019,4,0.00822057572517703,55233222.3197015,57042207.6803693
region,South,30082054.0000155,316545.598713606,89995,2019,4,0.0105227388632918,29461636.0270721,30702471.9729588
region,Southeast,87361371.0003636,910395.037479971,141338,2019,4,0.0104210250715523,85577029.5151988,89145712.4855283
Brazil,Brazil,207669673.000696,1177699.2890584,487937,2020,1,0.00567102202281817,205361424.809523,209977921.191869
UF,11,1703765.00000167,112744.542670941,8189,2020,1,0.0661737637942033,1482789.75691319,1924740.24309015
UF,12,841308.00000047,29772.3433453653,9396,2020,1,0.0353881614644681,782955.279308193,899660.720692747
UF,13,3937252.00000247,120043.792260842,14137,2020,1,0.0304892326578962,3701970.49060361,4172533.50940133
UF,14,546577.00000038,27371.2868277263,5645,2020,1,0.0500776410783975,492930.263607521,600223.736393239
UF,15,8388575.00000757,207321.221962826,17840,2020,1,0.0247147128043367,7982232.8717296,8794917.12828554
UF,16,774201.0000073,55956.6512138301,4668,2020,1,0.0722766454878029,664527.978932724,883874.021081877
UF,17,1515531.0000014,47007.1145743426,7011,2020,1,0.0310169271194711,1423398.74841854,1607663.25158426
UF,21,6910891.00001255,120488.415330375,33223,2020,1,0.0174345703513709,6674738.04541071,7147043.95461439
UF,22,3325411.00000163,123730.761471418,11225,2020,1,0.0372076598866598,3082903.16373793,3567918.83626532
UF,23,9041379.00000287,215026.431255422,24692,2020,1,0.0237824817713485,8619934.93901806,9462823.06098768
UF,24,3398378.00000558,112424.110591951,9905,2020,1,0.0330816967952849,3178030.79225141,3618725.20775975
UF,25,4026531.00000258,103160.092663197,12965,2020,1,0.0256200915038606,3824340.9337409,4228721.06626426
UF,26,9353824.00000794,211273.396299865,19349,2020,1,0.0225868475074671,8939735.75236875,9767912.24764713
UF,27,3200886.00000244,86091.0238018907,17860,2020,1,0.026895998108594,3032150.69395855,3369621.30604633
UF,28,2246793.00000191,81736.2394326395,9550,2020,1,0.036379069826446,2086592.91448219,2406993.08552163
UF,29,14685616.0000058,272281.271614903,23452,2020,1,0.0185406776000949,14151954.5139758,15219277.4860358
UF,31,20948298.0001487,301313.004150329,37546,2020,1,0.0143836508411419,20357735.3639405,21538860.6363569
UF,32,3980044.00000324,96345.1634006954,18101,2020,1,0.0242070598718549,3791210.94965325,4168877.05035323
UF,33,17173274.0000295,298419.192611818,34868,2020,1,0.017376954016532,16588383.1302149,17758164.8698442
UF,35,45348339.0000194,857649.332477955,38468,2020,1,0.0189124751069182,43667377.1969977,47029300.803041
UF,41,11492167.0000136,217019.419671426,25839,2020,1,0.0188841164308845,11066816.7535119,11917517.2465154
UF,42,7470264.00000623,124823.164409767,29612,2020,1,0.016709337770347,7225615.09332676,7714912.9066857
UF,43,11176433.0000054,202438.798661533,25719,2020,1,0.0181130060602908,10779660.2455553,11573205.7544556
UF,50,2721338.00000131,60922.6889921931,10682,2020,1,0.0223870349777072,2601931.72373528,2840744.27626734
UF,51,3536963.00000418,97053.9911645972,12575,2020,1,0.0274399226580777,3346740.6727657,3727185.32724266
UF,52,7017954.00039951,154472.604120692,16643,2020,1,0.0220110596495644,6715193.25972484,7320714.74107418
UF,53,2907681.00000066,111103.987863506,8777,2020,1,0.0382105147928815,2689921.18524941,3125440.81475191
region,Central-West,16183936.0004057,222119.185974601,48677,2020,1,0.0137246703131447,15748590.3956201,16619281.6051912
region,North,17707209.0000213,277633.442591405,66886,2020,1,0.0156791193118617,17163057.4516382,18251360.5484043
region,Northeast,56189709.0000433,481882.067662194,162221,2020,1,0.00857598439710414,55245237.5026297,57134180.4974569
region,South,30138864.0000253,321962.292965054,81170,2020,1,0.010682628680523,29507829.5014339,30769898.4986167
region,Southeast,87449955.0002008,961607.14899577,128983,2020,1,0.0109960851208393,85565239.6208929,89334670.3795088
Brazil,Brazil,207942967.000589,1261342.31340655,369156,2020,2,0.00606580896483498,205470781.494135,210415152.507042
UF,11,1705895.00000591,113593.797984436,6133,2020,2,0.0665889741068723,1483255.2470893,1928534.75292252
UF,12,842692.00000118,36284.9612330432,6415,2020,2,0.0430583905305763,771574.782803983,913809.217198377
UF,13,3948572.00000527,117595.191084242,10390,2020,2,0.0297817011020908,3718089.66072505,4179054.33928549
UF,14,550959.00000113,27469.7789008131,5544,2020,2,0.0498581181190557,497119.222692258,604798.777310002
UF,15,8403098.00001607,232823.742419136,11757,2020,2,0.0277068936264566,7946771.85012873,8859424.14990341
UF,16,775694.00000479,59648.2420438486,3979,2020,2,0.076896613926987,658785.593857719,892602.406151861
UF,17,1518328.00000437,67166.7463190244,5278,2020,2,0.0442373099348962,1386683.59626034,1649972.4037484
UF,21,6915424.00001724,158713.801312167,21380,2020,2,0.0229506970666978,6604350.66559595,7226497.33443853
UF,22,3328505.00000545,108167.287470128,8656,2020,2,0.0324972585199513,3116501.01225861,3540508.98775229
UF,23,9052262.00001378,261368.984238675,15819,2020,2,0.0288733340062712,8539988.20423016,9564535.7957974
UF,24,3401822.0000068,153386.662676539,7145,2020,2,0.045089561616167,3101189.66545199,3702454.33456161
UF,25,4032108.00000605,122804.669787662,8593,2020,2,0.0304566915835284,3791415.2700889,4272800.7299232
UF,26,9362586.00001927,208129.854673355,15309,2020,2,0.0222299538474655,8954658.98075194,9770513.0192866
UF,27,3201884.00000511,76939.7038115841,14374,2020,2,0.0240295100670297,3051084.95155323,3352683.04845699
UF,28,2249763.00000332,68072.2907707861,6943,2020,2,0.0302575385810353,2116343.76174744,2383182.2382592
UF,29,14695319.0000211,300778.356884648,16456,2020,2,0.0204676303307344,14105804.253198,15284833.7468441
UF,31,20971455.0001297,317336.827066415,35597,2020,2,0.0151318459813328,20349486.2481114,21593423.7521481
UF,32,3987411.0000082,92834.4901943745,12696,2020,2,0.023281896497297,3805458.74270409,4169363.25731231
UF,33,17180275.0000505,299590.801511992,25772,2020,2,0.0174380678720866,16593087.8189875,17767462.1811135
UF,35,45395542.0000658,908906.474343496,31992,2020,2,0.0200219324254831,43614118.0450372,47176965.9550943
UF,41,11511534.0000258,246150.809534998,18948,2020,2,0.0213829720291358,11029087.2785719,11993980.7214798
UF,42,7501980.00001615,133485.351862742,22548,2020,2,0.0177933494707336,7240353.51790152,7763606.48213078
UF,43,11180625.0000172,218687.948355246,20940,2020,2,0.0195595459426382,10752004.4973879,11609245.5026464
UF,50,2727847.00000518,69007.191841927,8114,2020,2,0.025297310238366,2592595.38932076,2863098.6106896
UF,51,3550921.0000125,108997.379863934,9380,2020,2,0.0306955237425869,3337290.06106996,3764551.93895504
UF,52,7037798.00011636,166745.471046296,12995,2020,2,0.0236928469733771,6710982.88228045,7364613.11795227
UF,53,2912668.0000044,126383.511950987,6003,2020,2,0.0433909776022518,2664960.86834078,3160375.13166802
region,Central-West,16229234.0001384,245803.306630785,36492,2020,2,0.0151457121530621,15747468.3718612,16710999.6284156
region,North,17745238.0000387,301724.406519332,49496,2020,2,0.0170031197394294,17153869.0300041,18336606.9700733
region,Northeast,56239673.0000981,536797.582992174,114675,2020,2,0.00954482048626489,55187569.0704453,57291776.9297509
region,South,30194139.0000592,355292.807346956,62436,2020,2,0.0117669461396551,29497777.893693,30890500.1064253
region,Southeast,87534683.0002542,1012514.95388283,106057,2020,2,0.0115670145727253,85550190.1568356,89519175.8436728
Brazil,Brazil,208218462.00418,1175053.82779706,368210,2020,3,0.0056433700282229,205915398.821801,210521525.186558
UF,11,1708023.00007947,114251.638916215,6260,2020,3,0.0668911594931091,1484093.90262901,1931952.09752993
UF,12,844064.00001673,33383.3084640354,6221,2020,3,0.0395506839094828,778633.91774243,909494.082291031
UF,13,3960043.00006059,106570.693514397,11119,2020,3,0.0269114990702794,3751168.27896492,4168917.72115626
UF,14,555473.00001066,28284.1924081681,5264,2020,3,0.0509191129139046,500037.001558849,610908.998462471
UF,15,8417734.00019178,247160.214057972,12806,2020,3,0.02936184655542,7933308.88222694,8902159.11815661
UF,16,777183.00002401,63419.0872796116,3830,2020,3,0.0816012281247175,652883.873023569,901482.127024451
UF,17,1521159.0000313,73852.916373306,4926,2020,3,0.0485504252821607,1376409.94378637,1665908.05627623
UF,21,6919906.00013673,132083.375664877,25183,2020,3,0.0190874522951998,6661027.3408771,7178784.65939636
UF,22,3331627.00004361,109861.554769809,8905,2020,3,0.0329753465103898,3116302.30940921,3546951.69067801
UF,23,9063266.00015183,207538.172242515,17758,2020,3,0.022898828329549,8656498.65713923,9470033.34316443
UF,24,3405266.00007371,110145.428907186,7320,2020,3,0.0323456167314983,3189384.92635391,3621147.07379351
UF,25,4037774.00006854,118291.013715378,8553,2020,3,0.0292960957481449,3805927.87349167,4269620.12664541
UF,26,9371371.00021294,218104.447668617,15054,2020,3,0.0232734834277355,8943894.13791445,9798847.86251143
UF,27,3202858.00005372,73652.5920338465,14489,2020,3,0.0229958967998616,3058501.57229936,3347214.42780808
UF,28,2252737.00003693,69914.7560249781,6515,2020,3,0.0310354719720198,2115706.59624007,2389767.40383379
UF,29,14705047.0002112,307061.881883323,16800,2020,3,0.0208813941144773,14103216.7706948,15306877.2297276
UF,31,20994849.0006227,365961.464736013,35771,2020,3,0.0174310119937113,20277577.7100106,21712120.2912348
UF,32,3994859.00007081,88425.8662361202,12518,2020,3,0.0221349154587316,3821547.48694626,4168170.51319536
UF,33,17187063.0003779,302276.277364592,24365,2020,3,0.0175874305783336,16594612.3833625,17779513.6173933
UF,35,45442546.0007093,784900.062672479,29204,2020,3,0.0172723610745804,43904170.146408,46980921.8550106
UF,41,11531146.000177,259754.993175086,17746,2020,3,0.022526381434343,11022035.5687494,12040256.4316046
UF,42,7534453.00016233,141843.115579439,20844,2020,3,0.0188259340892276,7256445.60217168,7812460.39815298
UF,43,11184691.0002043,209292.566803742,20543,2020,3,0.0187124138521055,10774485.107037,11594896.8933716
UF,50,2734441.00005418,70506.3970262841,7665,2020,3,0.025784574260292,2596251.00120298,2872630.99890538
UF,51,3565228.0001047,113327.649032797,9418,2020,3,0.03178692892277,3343109.88954782,3787346.11066158
UF,52,7057975.00024265,153869.152915953,12635,2020,3,0.0218007506275756,6756397.0021957,7359552.9982896
UF,53,2917680.00004995,105901.912115492,6498,2020,3,0.0362966165287761,2710116.06640966,3125243.93369024
region,Central-West,16275324.0004515,229576.216681344,36216,2020,3,0.0141057847250829,15825362.8840491,16725285.1168539
region,North,17783679.0004145,311243.519082022,50426,2020,3,0.0175016383884778,17173652.9125923,18393705.0882368
region,Northeast,56289852.0009892,500881.002372907,120577,2020,3,0.00889824692315953,55308143.275798,57271560.7261804
region,South,30250290.0005436,362235.534764972,59133,2020,3,0.0119746136238186,29540321.3984837,30960258.6026036
region,Southeast,87619317.0017808,921512.877681041,101858,2020,3,0.010517234203758,85813184.9502361,89425449.0533255
Brazil,Brazil,208490099.017056,1198950.81359263,335566,2020,4,0.0057506366932779,206140198.60318,210839999.430933
UF,11,1710107.00026898,109872.445036905,5892,2020,4,0.0642488715733128,1494760.96510329,1925453.03543467
UF,12,845403.00007944,35860.5833352073,6315,2020,4,0.0424183298756186,775117.548277837,915688.451881044
UF,13,3971418.00026723,109332.264473622,10635,2020,4,0.0275297801607047,3757130.69955072,4185705.30098374
UF,14,560024.0000457,28506.7469168715,4402,2020,4,0.0509027236592454,504151.802772234,615896.197319166
UF,15,8432195.00083354,238949.105295043,11959,2020,4,0.0283377110315194,7963863.36031719,8900526.64134989
UF,16,778635.00009659,59455.6616362551,3548,2020,4,0.0763588351780739,662104.04461253,895165.95558065
UF,17,1523972.00020223,83424.1303036629,3979,2020,4,0.0547412487188692,1360463.70936547,1687480.29103899
UF,21,6924216.00061349,186131.23348998,22685,2020,4,0.0268811997594368,6559405.48657511,7289026.51465187
UF,22,3334706.0002273,125642.326776772,7412,2020,4,0.0376771825666816,3088451.56481101,3580960.43564359
UF,23,9074140.00063835,234586.302292788,16213,2020,4,0.025852180181955,8614359.29687806,9533920.70439864
UF,24,3408632.00032652,117647.335966646,5409,2020,4,0.0345145313296877,3178047.45895481,3639216.54169823
UF,25,4043394.0003303,150600.261011869,7960,2020,4,0.0372460019972249,3748222.9126847,4338565.0879759
UF,26,9379989.00093132,207458.636076711,14952,2020,4,0.0221171513160743,8973377.54593917,9786600.45592347
UF,27,3203783.00023957,76715.3015828561,12654,2020,4,0.0239452239983543,3053423.77207404,3354142.2284051
UF,28,2255667.00017435,79093.5750169182,5477,2020,4,0.0350643845083537,2100646.44173267,2410687.55861603
UF,29,14714557.0010073,281792.980826781,15990,2020,4,0.0191506262001289,14162252.9074906,15266861.094524
UF,31,21017961.0015722,382414.694594105,33510,2020,4,0.0181946619163248,20268441.9730089,21767480.0301355
UF,32,4002237.00033051,91391.950711489,11515,2020,4,0.022835217080833,3823112.06845913,4181361.93220189
UF,33,17193477.0015008,302746.478331076,21526,2020,4,0.0176082172503357,16600104.8075255,17786849.195476
UF,35,45488316.0031386,788081.829445086,25919,2020,4,0.0173249286562006,43943704.0005558,47032928.0057214
UF,41,11550596.0007883,278293.615129956,15907,2020,4,0.0240934420276636,11005150.5380061,12096041.4635705
UF,42,7566951.00068324,161887.029873615,17840,2020,4,0.0213939577326453,7249658.25256679,7884243.74879969
UF,43,11188542.0008594,203260.096334245,19645,2020,4,0.018166808179174,10790159.5325502,11586924.4691687
UF,50,2740975.00026895,77779.8606176137,7295,2020,4,0.0283767128886552,2588529.27473588,2893420.72580202
UF,51,3579557.00047814,114026.892395298,8987,2020,4,0.0318550290944011,3356068.39811433,3803045.60284195
UF,52,7078045.00093821,159969.415636107,11564,2020,4,0.0226007909832309,6764510.70766352,7391579.2942129
UF,53,2922604.00021564,104946.597228202,6376,2020,4,0.0359085928919752,2716912.44934833,3128295.55108295
region,Central-West,16321181.0019009,235914.902275715,34222,2020,4,0.0144545239862384,15858796.2900243,16783565.7137776
region,North,17821754.0017937,306095.203714043,46730,2020,4,0.0171753691406152,17221818.4266737,18421689.5769137
region,Northeast,56339084.0044885,525899.513871837,108752,2020,4,0.00933454143184045,55308339.8978126,57369828.1111644
region,South,30306089.002331,380414.958549782,53392,2020,4,0.0125524266268908,29560489.3843931,31051688.6202688
region,Southeast,87701991.0065421,931301.179715636,92470,2020,4,0.0106189285901863,85876674.2355398,89527307.7775444
Brazil,Brazil,208757908.04246,1233293.36531336,319898,2021,1,0.00590776836613306,206340697.464074,211175118.620846
UF,11,1712142.00043356,109329.972326601,6252,2021,1,0.0638556686880622,1497859.19224266,1926424.80862446
