year,quarter,geography_value,age,sex,persons_married,opposite_sex_people,same_sex_people,population,population_se,population_cv,unweighted_n,precision_pass,geography_level,geography,formal_marriage_rate_100k,offset_log_population,fixed_denominator_simplification,period,period_index,trend_2018q4,calendar_quarter,treated_age,partial_2019q1,post_full,pandemic,short_run_clean,full_dynamic,exclude_pandemic,post_pandemic,event_time
2013,1,21,17,female,200,200,0,68265.18891263,4086.89995881358,0.0598679945651985,369,TRUE,UF,21,292.975091969602,11.1311552364574,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,18,female,271,271,0,63676.24008049,3667.85158292689,0.0576015728675333,345,TRUE,UF,21,425.590455179895,11.0615667748129,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,19,female,253,253,0,64082.74965289,3630.33635373109,0.0566507581743157,342,TRUE,UF,21,394.802035446977,11.0679304905109,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,15,male,0,0,0,70173.78295608,3889.9263778123,0.0554327587020199,419,TRUE,UF,21,0,11.1587300580954,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,21,16,male,6,6,0,71760.2543075,3947.57875579996,0.0550106572767174,426,TRUE,UF,21,8.36117438253408,11.1810860405879,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,17,male,24,24,0,71094.50047671,3794.17018045191,0.0533679842324069,414,TRUE,UF,21,33.7578854047399,11.1717652636677,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,18,male,71,71,0,70965.02914541,3782.04800579946,0.0532945318468044,410,TRUE,UF,21,100.049278997009,11.1699424874345,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,21,19,male,125,125,0,58635.56410018,3436.50362365085,0.0586078376901008,334,TRUE,UF,21,213.181201406087,10.9790966873858,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,22,15,combined,3,3,0,67948.97992764,4084.40347158847,0.0601098570712617,297,TRUE,UF,22,4.41507731712051,11.1265124073642,TRUE,2013Q1,1,-23,1,1,0,0,0,1,1,1,0,-24
2013,1,22,16,combined,110,110,0,64536.84759352,4894.45856969785,0.0758397528265587,288,TRUE,UF,22,170.445263600147,11.074991620185,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,22,17,combined,121,121,0,65152.94162956,4288.72145264154,0.0658254461790217,289,TRUE,UF,22,185.71686400281,11.084492733177,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,22,18,combined,181,181,0,67402.03389188,5106.80571715389,0.0757663444599571,273,TRUE,UF,22,268.537890548441,11.1184304728825,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
2013,1,22,19,combined,173,173,0,52150.96567557,4165.09150807782,0.0798660476200721,217,TRUE,UF,22,331.7292359958,10.8618979775263,TRUE,2013Q1,1,-23,1,0,0,0,0,1,1,1,0,-24
