year,geography_level,geography_value,sex,population,population_se,population_cv,ci_lower,ci_upper,unweighted_n
2024,UF,27,combined,3211249.00000549,76977.9319389423,0.0239713369903146,3060375.02580079,3362122.97421019,16112
2024,UF,27,female,1677485.10249703,43147.4869542252,0.0257215321256789,1592917.58204334,1762052.62295072,8453
2024,UF,27,male,1533763.89750846,37213.663272861,0.0242629672880638,1460826.45776085,1606701.33725607,7659
2024,UF,28,combined,2290737.0000042,68827.2167558202,0.0300458833797568,2155838.13400666,2425635.86600174,7406
2024,UF,28,female,1199089.06984958,38616.7514567825,0.0322050733575837,1123401.62779435,1274776.51190481,3900
2024,UF,28,male,1091647.93015462,33829.1929410971,0.0309891055592489,1025343.93036401,1157951.92994523,3506
2024,UF,29,combined,14829230.0000354,279910.175218986,0.0188755704253234,14280616.1376998,15377843.8623709,18427
2024,UF,29,female,7714713.02062849,154886.580416947,0.0200767779699379,7411140.90132271,8018285.13993427,9639
2024,UF,29,male,7114516.97940686,143991.660432093,0.0202391337105359,6832298.51088584,7396735.44792788,8788
2024,UF,31,combined,21309989.0000384,344525.079445704,0.0161673044244688,20634732.2525541,21985245.7475228,28418
2024,UF,31,female,10847680.2018221,186784.640369624,0.0172188557271673,10481589.0338324,11213771.3698119,14582
2024,UF,31,male,10462308.7982163,177877.688333568,0.0170017623991268,10113674.9354293,10810942.6610033,13836
2024,UF,32,combined,4096799.00000708,75240.3234937175,0.0183656370482387,3949330.67577425,4244267.32423991,13659
2024,UF,32,female,2063977.61566711,38849.53599726,0.0188226537450617,1987833.92429639,2140121.30703783,7045
2024,UF,32,male,2032821.38433997,41195.7702298223,0.0202653172320883,1952079.15837413,2113563.61030581,6614
2024,UF,33,combined,17219097.0000311,232322.592502949,0.0134921472654768,16763753.0859303,17674440.9141318,27095
2024,UF,33,female,9107363.82401875,128976.220588051,0.014161751202681,8854575.07680408,9360152.57123342,14583
2024,UF,33,male,8111733.17601232,119239.711831051,0.0146996590301641,7878027.63529653,8345438.71672812,12512
2024,UF,35,combined,45968193.0000761,670109.88580142,0.0145776860491408,44654801.758221,47281584.2419311,30411
2024,UF,35,female,23440117.0794851,340412.161581816,0.0145226306006699,22772921.5028853,24107312.6560849,15743
2024,UF,35,male,22528075.920591,371268.604757832,0.0164802624985158,21800402.8266752,23255749.0145068,14668
2024,UF,41,combined,11810188.0000205,233335.139709626,0.0197571062974798,11352859.529862,12267516.470179,20907
2024,UF,41,female,6009698.77579862,123015.892540876,0.0204695604771852,5768592.05689245,6250805.49470479,10752
2024,UF,41,male,5800489.22422188,120617.061338778,0.0207942910806731,5564084.12807682,6036894.32036694,10155
2024,UF,42,combined,8044281.0000172,121718.850014947,0.0151311037014602,7805716.43774827,8282845.56228613,23827
2024,UF,42,female,4003077.9332363,59230.581196965,0.0147962598242697,3886988.12730687,4119167.73916573,12093
2024,UF,42,male,4041203.0667809,69708.5580163259,0.0172494568732112,3904576.80365468,4177829.32990712,11734
2024,UF,43,combined,11213214.0000192,190743.996276665,0.0170106444304317,10839362.6370497,11587065.3629887,20329
2024,UF,43,female,5751481.59237183,101780.108293038,0.0176963286169651,5551996.24577489,5950966.93896877,10575
2024,UF,43,male,5461732.40764739,101457.664347269,0.0185760957833106,5262879.03957119,5660585.77572359,9754
2024,UF,50,combined,2828899.00000474,72570.3692262082,0.0256532202903273,2686663.6899766,2971134.31003288,8490
2024,UF,50,female,1453973.75961397,38792.998115932,0.026680672783415,1377940.88045441,1530006.63877353,4390
2024,UF,50,male,1374925.24039077,37925.5368242698,0.0275837083429284,1300592.55412085,1449257.92666069,4100
2024,UF,51,combined,3788104.00000664,167139.536929797,0.0441222144190085,3460516.52723154,4115691.47278174,9995
2024,UF,51,female,1917315.62201993,87834.0724294729,0.0458109616490466,1745164.00344268,2089467.24059718,5095
2024,UF,51,male,1870788.37798671,82477.4330444684,0.044086992422536,1709135.57968224,2032441.17629118,4900
2024,UF,52,combined,7350079.00001613,162574.562140449,0.0221187503073222,7031438.71341848,7668719.28661378,12538
2024,UF,52,female,3721012.05786691,83873.3808430552,0.0225404754240802,3556623.25215291,3885400.86358091,6440
2024,UF,52,male,3629066.94214922,90782.5040657182,0.0250153842607143,3451136.50375405,3806997.38054439,6098
2024,UF,53,combined,2982818.00000507,82595.4878799826,0.0276904215677397,2820933.81847479,3144702.18153535,7100
2024,UF,53,female,1548836.25898114,43309.8211087079,0.0279628145696938,1463950.5694312,1633721.94853108,3779
2024,UF,53,male,1433981.74102393,44371.7203053135,0.0309430162434495,1347014.76729343,1520948.71475443,3321
2012,region,Central-West,combined,14671529.0000015,144052.523362497,0.00981850789801681,14389191.2423289,14953866.7576741,43221
2012,region,Central-West,female,7439732.17321768,79892.4248070186,0.010738615711816,7283145.89795835,7596318.44847701,21864
2012,region,Central-West,male,7231796.8267838,76878.3326375584,0.0106305990722569,7081118.0636227,7382475.5899449,21357
2012,region,North,combined,16308611.0000044,172093.546011713,0.010552311659875,15971313.8478497,16645908.1521592,61420
2012,region,North,female,8193512.79524428,91851.3818604061,0.0112102567184272,8013487.39486765,8373538.19562091,30710
2012,region,North,male,8115098.20476013,91820.1577190933,0.0113147315537394,7935134.00257592,8295062.40694434,30710
2012,region,Northeast,combined,54149475.9999976,355339.752562779,0.0065622011293848,53453022.8826991,54845929.117296,152638
2012,region,Northeast,female,27861611.7470646,193343.94773256,0.00693943873340098,27482664.57288,28240558.9212493,78291
2012,region,Northeast,male,26287864.2529329,189399.203431036,0.00720481518044604,25916648.6355075,26659079.8703583,74347
2012,region,South,combined,28272029.9999967,207199.63022432,0.00732878502973943,27865926.187147,28678133.8128464,74087
2012,region,South,female,14419227.5212645,112421.459038911,0.0077966353518674,14198885.5104588,14639569.5320703,37855
2012,region,South,male,13852802.4787322,113318.1228724,0.00818015871130582,13630703.0391066,14074901.9183577,36232
2012,region,Southeast,combined,83670061.0000008,551532.046628667,0.00659174906814831,82589078.0522889,84751043.9477126,115079
2012,region,Southeast,female,42807225.7632096,294936.973872681,0.00688988759757851,42229159.9167099,43385291.6097093,59071
2012,region,Southeast,male,40862835.2367912,307115.680156712,0.00751577021949271,40260899.5645965,41464770.9089858,56008
2013,region,Central-West,combined,14871612.0000012,140419.739696243,0.00944213308525207,14596394.3674781,15146829.6325243,44800
2013,region,Central-West,female,7525477.54749494,78818.7111229011,0.0104735826564439,7370995.71238619,7679959.38260369,22694
2013,region,Central-West,male,7346134.45250625,75635.7669874216,0.01029599546216,7197891.07326784,7494377.83174466,22106
2013,region,North,combined,16518078.9999983,153422.16332194,0.00928813594619301,16217377.085457,16818780.9145395,63723
2013,region,North,female,8226743.93533164,83184.1265356208,0.0101114277032943,8063706.0432364,8389781.82742688,31447
2013,region,North,male,8291335.06466661,83218.0171738582,0.0100367451712922,8128230.74814101,8454439.38119221,32276
2013,region,Northeast,combined,54448963.000007,337737.009737046,0.00620281803598357,53787010.6246761,55110915.3753379,159403
2013,region,Northeast,female,27860174.9456784,181573.69590343,0.00651732073676716,27504297.0411678,28216052.8501889,81306
2013,region,Northeast,male,26588788.0543287,183806.201485956,0.00691292138289215,26228534.5192811,26949041.5893762,78097
2013,region,South,combined,28508303.0000025,211751.003813382,0.00742769584753479,28093278.6588381,28923327.341167,75182
2013,region,South,female,14507729.4172262,111225.122400306,0.00766661130777909,14289732.1831456,14725726.6513069,38267
2013,region,South,male,14000573.5827763,117071.248036123,0.00836188941431272,13771118.1530003,14230029.0125522,36915
2013,region,Southeast,combined,84269313.0000006,549709.23378143,0.00652324332798851,83191902.6998199,85346723.3001814,117925
2013,region,Southeast,female,43401809.1542733,308277.598698456,0.00710287438946779,42797596.1635838,44006022.1449627,60679
2013,region,Southeast,male,40867503.8457274,296653.2766094,0.007258903742427,40286074.1076771,41448933.5837776,57246
2014,region,Central-West,combined,15079694.0000012,184616.565673263,0.0122427262564644,14717852.1803321,15441535.8196703,44747
2014,region,Central-West,female,7650278.30327971,96876.4886574404,0.0126631326099482,7460403.87456242,7840152.731997,22740
2014,region,Central-West,male,7429415.69672149,97045.9478902983,0.013062393040293,7239209.13401095,7619622.25943203,22007
2014,region,North,combined,16728258.0000064,195430.16443154,0.0116826369148219,16345221.9162278,17111294.083785,65516
2014,region,North,female,8320207.10689141,99320.7385638534,0.0119372916188094,8125542.03638834,8514872.17739448,32562
2014,region,North,male,8408050.89311498,106090.749251287,0.0126177577419471,8200116.84548959,8615984.94074037,32954
2014,region,Northeast,combined,54748301.0000286,472109.808116634,0.00862327779114801,53822982.7793719,55673619.2206854,160665
2014,region,Northeast,female,28065872.509696,245525.549359328,0.0087481887218901,27584651.2756673,28547093.7437247,82069
2014,region,Northeast,male,26682428.4903326,250767.30928688,0.00939821910804467,26190933.5956303,27173923.3850349,78596
2014,region,South,combined,28759240.9999998,242029.621415209,0.00841571658359172,28284871.6588342,29233610.3411655,75469
2014,region,South,female,14612671.1641368,129692.688698882,0.00887535805343927,14358478.1652289,14866864.1630448,38295
2014,region,South,male,14146569.835863,129586.188271036,0.00916025508477124,13892585.5739579,14400554.0977681,37174
2014,region,Southeast,combined,84873430.0000038,787581.644270537,0.00927948410086056,83329798.3423487,86417061.6576588,118641
2014,region,Southeast,female,43685925.9160157,417422.588235381,0.00955508163058871,42867792.6767408,44504059.1552905,60976
2014,region,Southeast,male,41187504.0839881,407590.07965305,0.00989596453385246,40388642.2074123,41986365.9605639,57665
2015,region,Central-West,combined,15291183.000001,215587.369339217,0.0140988025150967,14868639.5205744,15713726.4794276,44238
2015,region,Central-West,female,7720154.33251001,111943.82718945,0.0145002058725754,7500748.46292711,7939560.20209291,22391
2015,region,Central-West,male,7571028.66749094,112379.22789328,0.0148433235203325,7350769.42820969,7791287.90677219,21847
2015,region,North,combined,16932797.0000226,221748.962044947,0.0130958259314543,16498177.0208053,17367416.9792398,63476
2015,region,North,female,8435660.80683397,113849.619829235,0.01349623016338,8212519.65231509,8658801.96135285,31401
2015,region,North,male,8497136.19318859,117129.58737985,0.0137845957410618,8267566.42040005,8726705.96597713,32075
2015,region,Northeast,combined,55053751.000003,459456.61257529,0.00834560051276552,54153232.5868966,55954269.4131093,158061
2015,region,Northeast,female,28276982.9498865,247162.77392967,0.0087407760003145,27792552.8146653,28761413.0851076,80911
2015,region,Northeast,male,26776768.0501165,232986.818607561,0.00870108065960361,26320122.2767731,27233413.8234599,77150
2015,region,South,combined,29018767.0000002,290340.877329282,0.0100052795947285,28449709.3371951,29587824.6628054,75512
2015,region,South,female,14797492.7862363,153280.77466518,0.0103585639053497,14497067.9883701,15097917.5841024,38526
2015,region,South,male,14221274.213764,150837.072258415,0.010606438634903,13925638.984604,14516909.4429239,36986
2015,region,Southeast,combined,85473098.000002,1016326.66672249,0.0118906028973288,83481134.3366983,87465061.6633057,117986
2015,region,Southeast,female,43921837.1245489,517596.415698198,0.0117844892104684,42907366.7912535,44936307.4578444,60799
2015,region,Southeast,male,41551260.875453,527190.245284398,0.0126877075250403,40517986.9816948,42584534.7692113,57187
2016,region,Central-West,combined,15493573.0000126,222170.653861481,0.0143395363910765,15058126.5200223,15929019.4800028,45139
2016,region,Central-West,female,7869104.39258094,114007.890285998,0.0144880388667211,7645653.03366699,8092555.75149489,22886
2016,region,Central-West,male,7624468.60743161,117400.521215354,0.0153978627574023,7394367.81408328,7854569.40077994,22253
2016,region,North,combined,17118449.0000075,261058.80044061,0.0152501433068203,16606783.1532967,17630114.8467183,65408
2016,region,North,female,8535014.32076124,136715.289367781,0.0160181675425224,8267057.27746442,8802971.36405806,32339
2016,region,North,male,8583434.67924625,133588.468937073,0.0155635213558594,8321606.09137974,8845263.26711276,33069
2016,region,Northeast,combined,55329833.0000145,542913.848840483,0.00981231678108158,54265741.4095791,56393924.5904498,157261
2016,region,Northeast,female,28446403.1688324,292233.014707127,0.0102731095025509,27873636.9849129,29019169.352752,80451
2016,region,Northeast,male,26883429.831182,269002.063338717,0.0100062404621713,26356195.4752712,27410664.1870929,76810
2016,region,South,combined,29273072.0000093,312628.689633953,0.0106797362994172,28660331.0277928,29885812.9722258,75173
2016,region,South,female,14907359.4974301,163061.164078042,0.0109382995765382,14587765.4885599,15226953.5063002,38261
2016,region,South,male,14365712.5025792,162416.534221811,0.0113058460687314,14047381.9450107,14684043.0601478,36912
2016,region,Southeast,combined,86011539.0000113,1044991.32042418,0.0121494317224581,83963393.647823,88059684.3521997,116737
2016,region,Southeast,female,44153096.6204214,559108.619304901,0.0126629537246614,43057263.8631378,45248929.3777049,59919
2016,region,Southeast,male,41858442.37959,524673.164320527,0.0125344646024467,40830101.8738671,42886782.8853129,56818
2017,region,Central-West,combined,15688553.0000407,231134.169335721,0.0147326633205192,15235538.3525461,16141567.6475353,44911
2017,region,Central-West,female,7993422.59942577,120760.701234097,0.0151075086712884,7756735.97425914,8230109.2245924,22928
2017,region,Central-West,male,7695130.40061494,120425.74902255,0.01564960471793,7459100.26971948,7931160.5315104,21983
2017,region,North,combined,17288646.0000031,281582.802731102,0.0162871518527854,16736753.8479843,17840538.1520219,64337
2017,region,North,female,8640031.89762599,146660.156397878,0.0169744924712808,8352583.27311914,8927480.52213284,31909
2017,region,North,male,8648614.10237712,143948.714058533,0.0166441365465673,8366479.80720154,8930748.3975527,32428
2017,region,Northeast,combined,55572568.0000118,542439.308502223,0.00976091852552338,54509406.4915486,56635729.508475,156528
2017,region,Northeast,female,28539253.3151789,281747.727458498,0.00987228797989077,27987037.9166342,29091468.7137235,80134
2017,region,Northeast,male,27033314.6848329,279678.770921989,0.0103457076641402,26485154.3665854,27581475.0030804,76394
2017,region,South,combined,29517753.0000037,325407.039751046,0.0110241128364685,28879966.9217758,30155539.0782315,74647
2017,region,South,female,14996922.0486475,170065.940370732,0.011340056300824,14663598.9305239,15330245.1667711,38007
2017,region,South,male,14520830.9513562,167661.192910934,0.0115462533427039,14192221.0516457,14849440.8510666,36640
2017,region,Southeast,combined,86487339.0000276,802308.797981462,0.00927660403543235,84914842.6515044,88059835.3485509,117569
2017,region,Southeast,female,44438275.1391664,428121.656694702,0.00963407457544116,43599172.1110432,45277378.1672897,60416
2017,region,Southeast,male,42049063.8608612,412425.72036535,0.00980820219280152,41240724.3026471,42857403.4190753,57153
2018,region,Central-West,combined,15883717.0000064,215839.011907613,0.0135886966449684,15460680.3102087,16306753.689804,44451
2018,region,Central-West,female,7996057.49466544,110700.932420277,0.0138444392744963,7779087.6540667,8213027.33526419,22558
2018,region,Central-West,male,7887659.50534091,115802.010888534,0.014681416053789,7660691.73466207,8114627.27601975,21893
2018,region,North,combined,17457831.0000019,263747.936709783,0.0151077150826901,16940894.5430539,17974767.4569498,62390
2018,region,North,female,8673949.3416416,132685.89605216,0.01529705683375,8413889.76412294,8934008.91916026,30936
2018,region,North,male,8783881.65836027,140491.509222029,0.0159942397548483,8508523.36015142,9059239.95656912,31454
2018,region,Northeast,combined,55827469.0000155,495466.379186339,0.0088749568637296,54856372.7412598,56798565.2587712,154619
2018,region,Northeast,female,28677419.0306607,267937.220145849,0.00934314276537165,28152271.729057,29202566.3322643,79372
2018,region,Northeast,male,27150049.9693548,248483.737389392,0.00915223867616688,26663030.7933277,27637069.1453819,75247
2018,region,South,combined,29763482.9999988,367635.74611124,0.0123519060625819,29042930.1781913,30484035.8218064,73893
2018,region,South,female,15081007.5578597,189474.280489183,0.0125637680216157,14709644.7921043,15452370.3236152,37701
2018,region,South,male,14682475.4421391,192835.484511527,0.0131337174900414,14304524.8375552,15060426.0467231,36192
2018,region,Southeast,combined,86927386.0000063,897025.889951781,0.0103192553144496,85169247.5625008,88685524.4375118,117301
2018,region,Southeast,female,44862797.5751868,480042.376477575,0.0107002327635288,43921931.8062377,45803663.3441358,60725
2018,region,Southeast,male,42064588.4248196,453347.369636828,0.010777411276639,41176043.9078454,42953132.9417937,56576
2019,region,Central-West,combined,16085681.000159,230459.923099168,0.0143270230894726,15633987.8510047,16537374.1493132,43347
2019,region,Central-West,female,8155336.62168664,125363.798729449,0.0153719956078921,7909628.09121179,8401045.15216149,21937
2019,region,Central-West,male,7930344.37847231,117131.83432176,0.0147700816927605,7700770.20175855,8159918.55518607,21410
2019,region,North,combined,17636479.000006,278716.049384331,0.0158033839625379,17090205.5812994,18182752.4187126,61443
2019,region,North,female,8876500.26461873,145607.049026059,0.0164036551214268,8591115.6926325,9161884.83660496,30799
2019,region,North,male,8759978.73538728,143259.148682738,0.0163538237945739,8479195.96351325,9040761.50726132,30644
2019,region,Northeast,combined,56108743.000006,475544.35883046,0.00847540567484124,55176693.1836471,57040792.8163649,150852
2019,region,Northeast,female,28810453.386019,246643.878269619,0.00856091623984333,28327040.2676033,29293866.5044347,77446
2019,region,Northeast,male,27298289.613987,250986.056554514,0.00919420447594323,26806365.9825184,27790213.2454556,73406
2019,region,South,combined,30021979.0000032,330462.964073742,0.0110073677712487,29374283.4921943,30669674.5078121,72949
2019,region,South,female,15184209.7859654,166265.163132275,0.0109498726292594,14858336.0543425,15510083.5175883,37153
2019,region,South,male,14837769.2140378,177005.154764917,0.0119293643277222,14490845.4856207,15184692.942455,35796
2019,region,Southeast,combined,87364373.0000972,1037932.52043401,0.0118805009959021,85330062.6416637,89398683.3585308,115199
2019,region,Southeast,female,44973064.9418472,546635.666922346,0.0121547345645483,43901678.7220144,46044451.16168,59601
2019,region,Southeast,male,42391308.05825,524634.495481277,0.0123759921434926,41363043.3420594,43419572.7744407,55598
2022,region,Central-West,combined,16609383.0002802,266321.659250339,0.0160344101431008,16087402.1398466,17131363.8607138,37610
2022,region,Central-West,female,8394916.81516217,138307.530929176,0.0164751520443153,8123839.03575033,8665994.59457401,19220
2022,region,Central-West,male,8214466.18511805,139136.146365662,0.0169379413378962,7941764.34929366,8487168.02094244,18390
2022,region,North,combined,18048962.0003617,288777.577474153,0.0159996778467574,17482968.3489696,18614955.6517538,51980
2022,region,North,female,9031902.3040245,149359.057335151,0.0165368326967618,8739163.93088275,9324640.67716625,26046
2022,region,North,male,9017059.69633721,152781.737581365,0.0169436315968304,8717612.99318228,9316506.39949213,25934
2022,region,Northeast,combined,56675181.000663,561331.258402169,0.00990435757753649,55574991.9507982,57775370.0505278,126691
2022,region,Northeast,female,29200141.1199253,294125.208941898,0.0100727324478989,28623666.3034539,29776615.9363968,65335
2022,region,Northeast,male,27475039.8807377,294266.241777035,0.01071031172491,26898288.6449887,28051791.1164866,61356
2022,region,South,combined,30659064.0002806,362833.277750101,0.0118344538419953,29947923.8434977,31370204.1570634,64149
2022,region,South,female,15559912.9631323,188135.420901418,0.0120910329863147,15191174.3139492,15928651.6123154,32951
2022,region,South,male,15099151.0371483,191256.617800364,0.0126667133357245,14724294.9544546,15474007.1198419,31198
2022,region,Southeast,combined,88154691.0015917,959732.781917157,0.0108869167484216,86273649.3142517,90035732.6889318,96391
2022,region,Southeast,female,45434469.7991168,556890.29592585,0.0122569999911538,44342984.8757623,46525954.7224713,50251
2022,region,Southeast,male,42720221.202475,465097.680286456,0.0108870616114579,41808646.4998204,43631795.9051295,46140
2023,region,Central-West,combined,16777758.0000351,260326.627815948,0.0155161749153494,16267527.1852991,17287988.8147711,38036
2023,region,Central-West,female,8492991.84111984,136902.612939732,0.0161194800961542,8224667.65036854,8761316.03187114,19503
2023,region,Central-West,male,8284766.15891525,135759.438576091,0.0163866349359783,8018682.54874473,8550849.76908577,18533
2023,region,North,combined,18174990.0000603,278313.681250581,0.0153130032671082,17629505.2084044,18720474.7917162,53042
2023,region,North,female,9093773.46004883,137418.286489341,0.0151112502519502,8824438.56771251,9363108.35238515,26761
2023,region,North,male,9081216.54001144,151220.049229559,0.0166519594113069,8784830.68978113,9377602.39024175,26281
2023,region,Northeast,combined,56796476.0000764,522674.027860657,0.00920257848145286,55772053.729815,57820898.2703378,127938
2023,region,Northeast,female,29479348.9910807,276483.685507371,0.00937889386875621,28937450.9251734,30021247.0569881,66609
2023,region,Northeast,male,27317127.0089957,271485.992769956,0.00993830693398153,26785024.2408595,27849229.7771319,61329
2023,region,South,combined,30858204.0000344,386399.198095231,0.0125217656249469,30100875.4881126,31615532.5119562,64953
2023,region,South,female,15647666.590998,201552.243211866,0.0128806580866068,15252631.4532995,16042701.7286965,33326
2023,region,South,male,15210537.4090364,198220.977054459,0.0130318194370107,14822031.4330293,15599043.3850435,31627
2023,region,Southeast,combined,88364390.0001728,866164.473335797,0.00980218924539741,86666738.8277465,90062041.1725991,99080
2023,region,Southeast,female,45359284.1168994,460845.189846472,0.0101598867534767,44456044.1423518,46262524.091447,51532
2023,region,Southeast,male,43005105.8832733,452557.971227267,0.0105233544234404,42118108.5587514,43892103.2077953,47548
2024,region,Central-West,combined,16949900.0000326,257787.87048274,0.0152088136497705,16444645.0582351,17455154.94183,38123
2024,region,Central-West,female,8641137.69848195,134648.451906738,0.0155822597214707,8377231.58217067,8905043.81479323,19704
2024,region,Central-West,male,8308762.30155063,135835.14240545,0.0163484207966931,8042530.31460108,8574994.28850018,18419
2024,region,North,combined,18303765.000165,257746.887714579,0.0140816322604806,17798590.3831171,18808939.6172129,51974
2024,region,North,female,9185244.47613023,138610.718262187,0.0150905856259347,8913572.46046512,9456916.49179534,26183
2024,region,North,male,9118520.52403476,132527.873958137,0.0145339228670723,8858770.66412915,9378270.38394037,25791
2024,region,Northeast,combined,56937552.0001166,464209.522079078,0.00815295891326919,56027718.055561,57847385.9446721,127072
2024,region,Northeast,female,29497260.803182,249056.72445929,0.00844338483227646,29009118.5931343,29985403.0132297,66096
2024,region,Northeast,male,27440291.1969345,242915.14576499,0.00885249883179543,26964186.2599359,27916396.1339332,60976
2024,region,South,combined,31067683.0000569,325029.287892436,0.0104619738746478,30430637.301867,31704728.6982468,65063
2024,region,South,female,15764258.3014068,170294.926555964,0.0108025968174327,15430486.3786072,16098030.2242063,33420
2024,region,South,male,15303424.6986502,172340.988164514,0.011261596117091,14965642.5687877,15641206.8285127,31643
2024,region,Southeast,combined,88594078.0001526,791265.736744301,0.00893136149284083,87043225.6539333,90144930.346372,99583
2024,region,Southeast,female,45459138.7209931,410588.64262854,0.00903203743362893,44654399.76898,46263877.6730062,51953
2024,region,Southeast,male,43134939.2791596,430217.210030703,0.00997375253611544,42291729.0419701,43978149.516349,47630
