sex,bandwidth_days,allocation_multiplier,variance_inflation_factor,pre_age15,pre_age16,post_age15,post_age16,bandwidth_share,expected_pre_age15,expected_pre_age16,expected_post_age15,expected_post_age16,minimum_expected_cell,poisson_log_se,mde_log_irr,mde_decline_percent,mde_increase_percent,alpha_two_sided,target_power,planning_only,timing_semantics
female,365,0.5,1.5,3102,90428,830,37629,0.499668028775403,1549.9702252613,45183.9805061021,414.724463883584,18802.0082547896,414.724463883584,0.0685390112394936,0.192017880752644,17.4707888484355,21.16921827394,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,0.5,2,3102,90428,830,37629,0.499668028775403,1549.9702252613,45183.9805061021,414.724463883584,18802.0082547896,414.724463883584,0.0791420331782248,0.221723150283521,19.8862871777583,24.8225759076757,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,1,1,3102,90428,830,37629,0.999336057550805,3099.9404505226,90367.9610122042,829.448927767168,37604.0165095793,829.448927767168,0.0395710165891124,0.11086157514176,10.4937360726961,11.7240242327834,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,1,1.5,3102,90428,830,37629,0.999336057550805,3099.9404505226,90367.9610122042,829.448927767168,37604.0165095793,829.448927767168,0.0484643996232669,0.135777145589264,12.6962829004675,14.5426601779084,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,1,2,3102,90428,830,37629,0.999336057550805,3099.9404505226,90367.9610122042,829.448927767168,37604.0165095793,829.448927767168,0.0559618683372135,0.156781943111521,14.5109546753123,16.9740516111739,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,1.5,1,3102,90428,830,37629,1,3102,90428,830,37629,830,0.0395578779690928,0.110824766178127,10.4904413792455,11.7199118629249,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,1.5,1.5,3102,90428,830,37629,1,3102,90428,830,37629,830,0.0484483081657807,0.135732063999833,12.6923470214203,14.5374965291235,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
female,365,1.5,2,3102,90428,830,37629,1,3102,90428,830,37629,830,0.0559432875225908,0.156729887375934,14.5065043643422,16.967962599358,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,0.5,1,292,3679,98,1914,0.0410686051048276,11.9920326906097,151.091398180661,4.02472330027311,78.6053101706401,4.02472330027311,0.592615627234955,1.66026318128419,80.9911054335085,426.069517878637,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
male,30,0.5,1.5,292,3679,98,1914,0.0410686051048276,11.9920326906097,151.091398180661,4.02472330027311,78.6053101706401,4.02472330027311,0.72580295016252,2.0333988164381,86.9110106447505,664.000926930951,0.05,0.8,TRUE,completed age/year at registration; not exact age/date at celebration
