year,cod_mun,distinct_place_names,place_names
2014,3522802,2,Itaporanga (PB) || Itaporanga (SP)
2014,2610707,2,Paulista (PB) || Paulista (PE)
2014,2706901,2,Pilar (AL) || Pilar (PB)
2014,3152808,2,Prata (MG) || Prata (PB)
2014,2925808,2,Queimadas (BA) || Queimadas (PB)
2014,2611533,2,Quixaba (PB) || Quixaba (PE)
2014,4215505,2,Santa Cecília (PB) || Santa Cecília (SC)
2014,3547809,2,Santo André (PB) || Santo André (SP)
2014,5219803,5,São Domingos (BA) || São Domingos (GO) || São Domingos (PB) || São Domingos (SC) || São Domingos (SE)
2014,3551702,2,Sertãozinho (PB) || Sertãozinho (SP)
2014,4320800,2,Soledade (PB) || Soledade (RS)
2014,2931202,2,Taperoá (BA) || Taperoá (PB)
2014,4321352,2,Tavares (PB) || Tavares (RS)
2014,4322004,3,Triunfo (PB) || Triunfo (PE) || Triunfo (RS)
2014,2802205,2,Feira Nova (PE) || Feira Nova (SE)
2014,4107900,2,Floresta (PE) || Floresta (PR)
2014,4110300,2,Inajá (PE) || Inajá (PR)
2014,4111100,3,Itambé (BA) || Itambé (PE) || Itambé (PR)
2014,3137536,2,Lagoa Grande (MG) || Lagoa Grande (PE)
2014,4212700,2,Petrolândia (PE) || Petrolândia (SC)
2014,5107776,4,Santa Terezinha (BA) || Santa Terezinha (MT) || Santa Terezinha (PE) || Santa Terezinha (SC)
2014,4124806,2,São João (PE) || São João (PR)
2014,2931707,2,Terra Nova (BA) || Terra Nova (PE)
2014,5221403,2,Trindade (GO) || Trindade (PE)
2014,4102208,2,Atalaia (AL) || Atalaia (PR)
2014,3111002,2,Campestre (AL) || Campestre (MG)
2014,4203303,2,Campo Alegre (AL) || Campo Alegre (SC)
2014,2801306,2,Capela (AL) || Capela (SE)
2014,4210506,2,Maravilha (AL) || Maravilha (SC)
2014,3535002,2,Palestina (AL) || Palestina (SP)
2014,5217203,2,Piranhas (AL) || Piranhas (GO)
2014,3550704,2,São Sebastião (AL) || São Sebastião (SP)
2014,4119301,2,Pinhão (PR) || Pinhão (SE)
2014,4215604,2,Santa Rosa de Lima (SC) || Santa Rosa de Lima (SE)
2014,3549003,3,São Francisco (MG) || São Francisco (SE) || São Francisco (SP)
2014,5203203,2,Barro Alto (BA) || Barro Alto (GO)
2014,4202156,2,Belmonte (BA) || Belmonte (SC)
2014,3111804,2,Canápolis (BA) || Canápolis (MG)
2014,5102702,2,Canarana (BA) || Canarana (MT)
2014,3112000,2,Candeias (BA) || Candeias (MG)
2014,4205175,2,Entre Rios (BA) || Entre Rios (SC)
2014,3524204,2,Jaborandi (BA) || Jaborandi (SP)
2014,5212204,3,Jussara (BA) || Jussara (GO) || Jussara (PR)
2014,5214051,3,Mundo Novo (BA) || Mundo Novo (GO) || Mundo Novo (MS)
2014,4117008,2,Nova Fátima (BA) || Nova Fátima (PR)
2014,4211652,3,Novo Horizonte (BA) || Novo Horizonte (SC) || Novo Horizonte (SP)
2014,4314704,4,Planalto (BA) || Planalto (PR) || Planalto (RS) || Planalto (SP)
2014,3157203,2,Santa Bárbara (BA) || Santa Bárbara (MG)
2014,4318309,2,São Gabriel (BA) || São Gabriel (RS)
2014,4320701,2,Sobradinho (BA) || Sobradinho (RS)
2014,3554300,2,Teodoro Sampaio (BA) || Teodoro Sampaio (SP)
2014,3306107,2,Valença (BA) || Valença (RJ)
2014,5100201,2,Água Boa (MG) || Água Boa (MT)
2014,4201208,2,Antônio Carlos (MG) || Antônio Carlos (SC)
2014,4103008,3,Boa Esperança (ES) || Boa Esperança (MG) || Boa Esperança (PR)
2014,4103206,2,Bom Sucesso (MG) || Bom Sucesso (PR)
2014,5204250,2,Cachoeira Dourada (GO) || Cachoeira Dourada (MG)
2014,4104451,3,Cantagalo (MG) || Cantagalo (PR) || Cantagalo (RJ)
2014,5208103,2,Formoso (GO) || Formoso (MG)
2014,4206405,2,Guaraciaba (MG) || Guaraciaba (SC)
2014,4110409,2,Indianópolis (MG) || Indianópolis (PR)
2014,3522406,2,Itapeva (MG) || Itapeva (SP)
2014,4310900,2,Jacutinga (MG) || Jacutinga (RS)
2014,5212253,2,Lagoa Santa (GO) || Lagoa Santa (MG)
2014,4113254,2,Laranjal (MG) || Laranjal (PR)
2014,3302858,2,Mesquita (MG) || Mesquita (RJ)
2014,3541208,2,Presidente Bernardes (MG) || Presidente Bernardes (SP)
2014,4318200,2,São Francisco de Paula (MG) || São Francisco de Paula (RS)
2014,4126900,2,Tapira (MG) || Tapira (PR)
2014,3553500,2,Tapiraí (MG) || Tapiraí (SP)
2014,4127700,2,Toledo (MG) || Toledo (PR)
2014,3555307,2,Turmalina (MG) || Turmalina (SP)
2014,4219176,2,Vargem Bonita (MG) || Vargem Bonita (SC)
2014,4128500,2,Wenceslau Braz (MG) || Wenceslau Braz (PR)
2014,4200804,2,Anchieta (ES) || Anchieta (SC)
2014,3543907,2,Rio Claro (RJ) || Rio Claro (SP)
2014,4202099,2,Barra Bonita (SC) || Barra Bonita (SP)
2014,4103453,2,Cafelândia (PR) || Cafelândia (SP)
2014,5003751,2,Eldorado (MS) || Eldorado (SP)
2014,5207501,2,Estrela do Norte (GO) || Estrela do Norte (SP)
2014,4108809,2,Guaíra (PR) || Guaíra (SP)
2014,4109203,2,Guaraci (PR) || Guaraci (SP)
2014,4208955,2,Jardinópolis (SC) || Jardinópolis (SP)
2014,4211108,2,Monte Castelo (SC) || Monte Castelo (SP)
2014,4211850,2,Ouro Verde (SC) || Ouro Verde (SP)
2014,4117800,2,Palmital (PR) || Palmital (SP)
2014,4212239,2,Paraíso (SC) || Paraíso (SP)
2014,4212908,2,Pinhalzinho (SC) || Pinhalzinho (SP)
2014,4119657,2,Pitangueiras (PR) || Pitangueiras (SP)
2014,4213807,2,Praia Grande (SC) || Praia Grande (SP)
2014,4215356,2,Saltinho (SC) || Saltinho (SP)
2014,5219357,2,Santa Isabel (GO) || Santa Isabel (SP)
2014,4123824,2,Santa Lúcia (PR) || Santa Lúcia (SP)
2014,4216008,2,São Carlos (SC) || São Carlos (SP)
2014,5220405,2,São Simão (GO) || São Simão (SP)
2014,4127403,2,Terra Roxa (PR) || Terra Roxa (SP)
2014,4219150,2,Vargem (SC) || Vargem (SP)
2014,5001508,2,Bandeirantes (MS) || Bandeirantes (PR)
2014,4301800,2,Barracão (PR) || Barracão (RS)
2014,4204004,2,Catanduvas (PR) || Catanduvas (SC)
2014,4305603,2,Colorado (PR) || Colorado (RS)
2014,5003504,2,Douradina (MS) || Douradina (PR)
2014,5103908,2,General Carneiro (MT) || General Carneiro (PR)
2014,4207858,2,Irati (PR) || Irati (SC)
2014,5214804,2,Nova Aurora (GO) || Nova Aurora (PR)
2014,5106232,2,Nova Olímpia (MT) || Nova Olímpia (PR)
2014,4212056,2,Palmeira (PR) || Palmeira (SC)
2014,5007307,2,Rio Negro (MS) || Rio Negro (PR)
2014,4320107,2,Sarandi (PR) || Sarandi (RS)
2014,4320909,2,Tapejara (PR) || Tapejara (RS)
2014,4218806,2,Turvo (PR) || Turvo (SC)
2014,5215009,2,Nova Veneza (GO) || Nova Veneza (SC)
2014,4319109,2,São Martinho (RS) || São Martinho (SC)
2015,2109239,2,Presidente Médici (MA) || Presidente Médici (RO)
2015,4128625,2,Alto Paraíso (PR) || Alto Paraíso (RO)
2015,3109303,2,Buritis (MG) || Buritis (RO)
2015,3136603,2,Nova União (MG) || Nova União (RO)
2015,4306205,3,Cruzeiro do Sul (AC) || Cruzeiro do Sul (PR) || Cruzeiro do Sul (RS)
2015,5107206,2,Rio Branco (AC) || Rio Branco (MT)
2015,4309704,2,Humaitá (AM) || Humaitá (RS)
2015,4208401,2,Itapiranga (AM) || Itapiranga (SC)
2015,4112405,2,Japurá (AM) || Japurá (PR)
2015,3552700,2,Tabatinga (AM) || Tabatinga (SP)
2015,4300554,3,Alto Alegre (RR) || Alto Alegre (RS) || Alto Alegre (SP)
2015,3108107,2,Bonfim (MG) || Bonfim (RR)
2015,2700805,3,Belém (AL) || Belém (PA) || Belém (PB)
2015,1703305,2,Bom Jesus do Tocantins (PA) || Bom Jesus do Tocantins (TO)
2015,5002209,4,Bonito (BA) || Bonito (MS) || Bonito (PA) || Bonito (PE)
2015,4104501,2,Capanema (PA) || Capanema (PR)
2015,2407807,2,Monte Alegre (PA) || Monte Alegre (RN)
2015,1716307,2,Pau D'Arco (PA) || Pau D'Arco (TO)
2015,2611408,2,Primavera (PA) || Primavera (PE)
2015,2311603,2,Redenção (CE) || Redenção (PA)
2015,3305406,2,Sapucaia (PA) || Sapucaia (RJ)
2015,2928208,2,Santana (AP) || Santana (BA)
2015,4300604,2,Alvorada (RS) || Alvorada (TO)
2015,2100873,2,Araguanã (MA) || Araguanã (TO)
2015,4303103,3,Cachoeirinha (PE) || Cachoeirinha (RS) || Cachoeirinha (TO)
2015,2203701,2,Esperantina (PI) || Esperantina (TO)
2015,2910750,2,Fátima (BA) || Fátima (TO)
2015,2910859,2,Filadélfia (BA) || Filadélfia (TO)
2015,4311403,2,Lajeado (RS) || Lajeado (TO)
2015,3303104,2,Natividade (RJ) || Natividade (TO)
2015,2922508,2,Nazaré (BA) || Nazaré (TO)
2015,2510204,3,Nova Olinda (CE) || Nova Olinda (PB) || Nova Olinda (TO)
2015,3204302,2,Presidente Kennedy (ES) || Presidente Kennedy (TO)
2015,3154457,2,Riachinho (MG) || Riachinho (TO)
2015,4117602,2,Palmas (PR) || Palmas (TO)
2015,3300506,3,Bom Jardim (MA) || Bom Jardim (PE) || Bom Jardim (RJ)
2015,3511300,2,Cedral (MA) || Cedral (SP)
2015,4305587,2,Colinas (MA) || Colinas (RS)
2015,5206909,2,Davinópolis (GO) || Davinópolis (MA)
2015,4115903,2,Mirador (MA) || Mirador (PR)
2015,2925600,2,Presidente Dutra (BA) || Presidente Dutra (MA)
2015,3153202,2,Presidente Juscelino (MA) || Presidente Juscelino (MG)
2015,4215554,4,Santa Helena (MA) || Santa Helena (PB) || Santa Helena (PR) || Santa Helena (SC)
2015,4123600,3,Santa Inês (BA) || Santa Inês (MA) || Santa Inês (PR)
2015,3157807,4,Santa Luzia (BA) || Santa Luzia (MA) || Santa Luzia (MG) || Santa Luzia (PB)
2015,2513703,2,Santa Rita (MA) || Santa Rita (PB)
2015,2513901,2,São Bento (MA) || São Bento (PB)
2015,4216305,2,São João Batista (MA) || São João Batista (SC)
2015,3162708,2,São João do Paraíso (MA) || São João do Paraíso (MG)
2015,2413706,2,Sítio Novo (MA) || Sítio Novo (RN)
2015,3205101,2,Viana (ES) || Viana (MA)
2015,2700102,3,Água Branca (AL) || Água Branca (PB) || Água Branca (PI)
2015,2700706,2,Batalha (AL) || Batalha (PI)
2015,3506805,2,Bocaina (PI) || Bocaina (SP)
2015,4302303,4,Bom Jesus (PI) || Bom Jesus (RN) || Bom Jesus (RS) || Bom Jesus (SC)
2015,5002803,2,Caracol (MS) || Caracol (PI)
2015,2612554,2,Santa Filomena (PE) || Santa Filomena (PI)
2015,5108402,2,Várzea Grande (MT) || Várzea Grande (PI)
2015,4201901,2,Aurora (CE) || Aurora (SC)
2015,4104808,2,Cascavel (CE) || Cascavel (PR)
2015,2604304,2,Cedro (CE) || Cedro (PE)
2015,5209705,2,Hidrolândia (CE) || Hidrolândia (GO)
2015,4110052,2,Iguatu (CE) || Iguatu (PR)
2015,4310405,2,Independência (CE) || Independência (RS)
2015,5005004,2,Jardim (CE) || Jardim (MS)
2015,2921302,2,Milagres (BA) || Milagres (CE)
2015,5213806,2,Morrinhos (CE) || Morrinhos (GO)
2015,2804904,2,Pacatuba (CE) || Pacatuba (SE)
2015,2511004,2,Pedra Branca (CE) || Pedra Branca (PB)
2015,2412005,2,São Gonçalo do Amarante (CE) || São Gonçalo do Amarante (RN)
2015,2800506,2,Areia Branca (RN) || Areia Branca (SE)
2015,5002704,3,Campo Grande (AL) || Campo Grande (MS) || Campo Grande (RN)
2015,2501534,2,Baraúna (PB) || Baraúna (RN)
2015,2602506,2,Brejinho (PE) || Brejinho (RN)
2015,2504074,2,Caraúbas (PB) || Caraúbas (RN)
2015,2610400,2,Parnamirim (PE) || Parnamirim (RN)
2015,5210802,2,Itajá (GO) || Itajá (RN)
2015,2917904,2,Jandaíra (BA) || Jandaíra (RN)
2015,2703908,2,Jundiá (AL) || Jundiá (RN)
2015,3145901,3,Ouro Branco (AL) || Ouro Branco (MG) || Ouro Branco (RN)
2015,4316907,2,Santa Maria (RN) || Santa Maria (RS)
2015,5106372,2,Pedra Preta (MT) || Pedra Preta (RN)
2015,2511608,2,Pilões (PB) || Pilões (RN)
2015,2926400,2,Riacho de Santana (BA) || Riacho de Santana (RN)
2015,2805901,2,Riachuelo (RN) || Riachuelo (SE)
2015,2927200,2,Ruy Barbosa (BA) || Ruy Barbosa (RN)
2015,2612455,3,Santa Cruz (PB) || Santa Cruz (PE) || Santa Cruz (RN)
2015,3550407,2,São Pedro (RN) || São Pedro (SP)
2015,4126108,2,São Tomé (PR) || São Tomé (RN)
2015,3551009,2,São Vicente (RN) || São Vicente (SP)
2015,2930501,2,Serrinha (BA) || Serrinha (RN)
2015,4217907,2,Tangará (RN) || Tangará (SC)
2015,4322707,4,Vera Cruz (BA) || Vera Cruz (RN) || Vera Cruz (RS) || Vera Cruz (SP)
2015,3171303,3,Viçosa (AL) || Viçosa (MG) || Viçosa (RN)
2015,2600609,2,Alagoinha (PB) || Alagoinha (PE)
2015,4101705,2,Araruna (PB) || Araruna (PR)
2015,4303400,2,Caiçara (PB) || Caiçara (RS)
2015,2908606,2,Conde (BA) || Conde (PB)
2015,2802908,2,Itabaiana (PB) || Itabaiana (SE)
2015,3522802,2,Itaporanga (PB) || Itaporanga (SP)
2015,2610707,2,Paulista (PB) || Paulista (PE)
2015,2706901,2,Pilar (AL) || Pilar (PB)
2015,3152808,2,Prata (MG) || Prata (PB)
2015,2925808,2,Queimadas (BA) || Queimadas (PB)
2015,2611533,2,Quixaba (PB) || Quixaba (PE)
2015,4215505,2,Santa Cecília (PB) || Santa Cecília (SC)
2015,3547809,2,Santo André (PB) || Santo André (SP)
2015,5219803,5,São Domingos (BA) || São Domingos (GO) || São Domingos (PB) || São Domingos (SC) || São Domingos (SE)
2015,3551702,2,Sertãozinho (PB) || Sertãozinho (SP)
2015,4320800,2,Soledade (PB) || Soledade (RS)
2015,2931202,2,Taperoá (BA) || Taperoá (PB)
2015,4321352,2,Tavares (PB) || Tavares (RS)
2015,4322004,3,Triunfo (PB) || Triunfo (PE) || Triunfo (RS)
2015,2802205,2,Feira Nova (PE) || Feira Nova (SE)
2015,4107900,2,Floresta (PE) || Floresta (PR)
2015,4110300,2,Inajá (PE) || Inajá (PR)
2015,4111100,3,Itambé (BA) || Itambé (PE) || Itambé (PR)
2015,3137536,2,Lagoa Grande (MG) || Lagoa Grande (PE)
2015,4212700,2,Petrolândia (PE) || Petrolândia (SC)
2015,5107776,4,Santa Terezinha (BA) || Santa Terezinha (MT) || Santa Terezinha (PE) || Santa Terezinha (SC)
2015,4124806,2,São João (PE) || São João (PR)
2015,2931707,2,Terra Nova (BA) || Terra Nova (PE)
2015,5221403,2,Trindade (GO) || Trindade (PE)
2015,4102208,2,Atalaia (AL) || Atalaia (PR)
2015,3111002,2,Campestre (AL) || Campestre (MG)
2015,4203303,2,Campo Alegre (AL) || Campo Alegre (SC)
2015,2801306,2,Capela (AL) || Capela (SE)
2015,4210506,2,Maravilha (AL) || Maravilha (SC)
2015,3535002,2,Palestina (AL) || Palestina (SP)
2015,5217203,2,Piranhas (AL) || Piranhas (GO)
2015,3550704,2,São Sebastião (AL) || São Sebastião (SP)
2015,4119301,2,Pinhão (PR) || Pinhão (SE)
2015,4215604,2,Santa Rosa de Lima (SC) || Santa Rosa de Lima (SE)
2015,3549003,3,São Francisco (MG) || São Francisco (SE) || São Francisco (SP)
2015,5203203,2,Barro Alto (BA) || Barro Alto (GO)
2015,4202156,2,Belmonte (BA) || Belmonte (SC)
2015,3111804,2,Canápolis (BA) || Canápolis (MG)
2015,5102702,2,Canarana (BA) || Canarana (MT)
2015,3112000,2,Candeias (BA) || Candeias (MG)
2015,4205175,2,Entre Rios (BA) || Entre Rios (SC)
2015,3524204,2,Jaborandi (BA) || Jaborandi (SP)
2015,5212204,3,Jussara (BA) || Jussara (GO) || Jussara (PR)
2015,5214051,3,Mundo Novo (BA) || Mundo Novo (GO) || Mundo Novo (MS)
2015,4117008,2,Nova Fátima (BA) || Nova Fátima (PR)
2015,4211652,3,Novo Horizonte (BA) || Novo Horizonte (SC) || Novo Horizonte (SP)
2015,4314704,4,Planalto (BA) || Planalto (PR) || Planalto (RS) || Planalto (SP)
2015,3157203,2,Santa Bárbara (BA) || Santa Bárbara (MG)
2015,4318309,2,São Gabriel (BA) || São Gabriel (RS)
2015,4320701,2,Sobradinho (BA) || Sobradinho (RS)
2015,3554300,2,Teodoro Sampaio (BA) || Teodoro Sampaio (SP)
2015,3306107,2,Valença (BA) || Valença (RJ)
2015,5100201,2,Água Boa (MG) || Água Boa (MT)
2015,4201208,2,Antônio Carlos (MG) || Antônio Carlos (SC)
2015,4103008,3,Boa Esperança (ES) || Boa Esperança (MG) || Boa Esperança (PR)
2015,4103206,2,Bom Sucesso (MG) || Bom Sucesso (PR)
2015,5204250,2,Cachoeira Dourada (GO) || Cachoeira Dourada (MG)
2015,4104451,3,Cantagalo (MG) || Cantagalo (PR) || Cantagalo (RJ)
2015,5208103,2,Formoso (GO) || Formoso (MG)
2015,4206405,2,Guaraciaba (MG) || Guaraciaba (SC)
2015,4110409,2,Indianópolis (MG) || Indianópolis (PR)
2015,3522406,2,Itapeva (MG) || Itapeva (SP)
2015,4310900,2,Jacutinga (MG) || Jacutinga (RS)
2015,5212253,2,Lagoa Santa (GO) || Lagoa Santa (MG)
2015,4113254,2,Laranjal (MG) || Laranjal (PR)
2015,3302858,2,Mesquita (MG) || Mesquita (RJ)
2015,3541208,2,Presidente Bernardes (MG) || Presidente Bernardes (SP)
2015,4318200,2,São Francisco de Paula (MG) || São Francisco de Paula (RS)
2015,4126900,2,Tapira (MG) || Tapira (PR)
2015,3553500,2,Tapiraí (MG) || Tapiraí (SP)
2015,4127700,2,Toledo (MG) || Toledo (PR)
2015,3555307,2,Turmalina (MG) || Turmalina (SP)
2015,4219176,2,Vargem Bonita (MG) || Vargem Bonita (SC)
2015,4128500,2,Wenceslau Braz (MG) || Wenceslau Braz (PR)
2015,4200804,2,Anchieta (ES) || Anchieta (SC)
2015,3543907,2,Rio Claro (RJ) || Rio Claro (SP)
2015,4202099,2,Barra Bonita (SC) || Barra Bonita (SP)
2015,4103453,2,Cafelândia (PR) || Cafelândia (SP)
2015,5003751,2,Eldorado (MS) || Eldorado (SP)
2015,5207501,2,Estrela do Norte (GO) || Estrela do Norte (SP)
2015,4108809,2,Guaíra (PR) || Guaíra (SP)
2015,4109203,2,Guaraci (PR) || Guaraci (SP)
2015,4208955,2,Jardinópolis (SC) || Jardinópolis (SP)
2015,4211108,2,Monte Castelo (SC) || Monte Castelo (SP)
2015,4211850,2,Ouro Verde (SC) || Ouro Verde (SP)
2015,4117800,2,Palmital (PR) || Palmital (SP)
2015,4212239,2,Paraíso (SC) || Paraíso (SP)
2015,4212908,2,Pinhalzinho (SC) || Pinhalzinho (SP)
2015,4119657,2,Pitangueiras (PR) || Pitangueiras (SP)
2015,4213807,2,Praia Grande (SC) || Praia Grande (SP)
2015,4215356,2,Saltinho (SC) || Saltinho (SP)
2015,5219357,2,Santa Isabel (GO) || Santa Isabel (SP)
2015,4123824,2,Santa Lúcia (PR) || Santa Lúcia (SP)
2015,4216008,2,São Carlos (SC) || São Carlos (SP)
2015,5220405,2,São Simão (GO) || São Simão (SP)
2015,4127403,2,Terra Roxa (PR) || Terra Roxa (SP)
2015,4219150,2,Vargem (SC) || Vargem (SP)
2015,5001508,2,Bandeirantes (MS) || Bandeirantes (PR)
2015,4301800,2,Barracão (PR) || Barracão (RS)
2015,4204004,2,Catanduvas (PR) || Catanduvas (SC)
2015,4305603,2,Colorado (PR) || Colorado (RS)
2015,5003504,2,Douradina (MS) || Douradina (PR)
2015,5103908,2,General Carneiro (MT) || General Carneiro (PR)
2015,4207858,2,Irati (PR) || Irati (SC)
2015,5214804,2,Nova Aurora (GO) || Nova Aurora (PR)
2015,5106232,2,Nova Olímpia (MT) || Nova Olímpia (PR)
2015,4212056,2,Palmeira (PR) || Palmeira (SC)
2015,5007307,2,Rio Negro (MS) || Rio Negro (PR)
2015,4320107,2,Sarandi (PR) || Sarandi (RS)
2015,4320909,2,Tapejara (PR) || Tapejara (RS)
2015,4218806,2,Turvo (PR) || Turvo (SC)
2015,5215009,2,Nova Veneza (GO) || Nova Veneza (SC)
2015,4319109,2,São Martinho (RS) || São Martinho (SC)
2016,2109239,2,Presidente Médici (MA) || Presidente Médici (RO)
2016,4128625,2,Alto Paraíso (PR) || Alto Paraíso (RO)
2016,3109303,2,Buritis (MG) || Buritis (RO)
2016,3136603,2,Nova União (MG) || Nova União (RO)
2016,4306205,3,Cruzeiro do Sul (AC) || Cruzeiro do Sul (PR) || Cruzeiro do Sul (RS)
2016,5107206,2,Rio Branco (AC) || Rio Branco (MT)
2016,4309704,2,Humaitá (AM) || Humaitá (RS)
2016,4208401,2,Itapiranga (AM) || Itapiranga (SC)
2016,4112405,2,Japurá (AM) || Japurá (PR)
2016,3552700,2,Tabatinga (AM) || Tabatinga (SP)
2016,4300554,3,Alto Alegre (RR) || Alto Alegre (RS) || Alto Alegre (SP)
2016,3108107,2,Bonfim (MG) || Bonfim (RR)
2016,2700805,3,Belém (AL) || Belém (PA) || Belém (PB)
2016,1703305,2,Bom Jesus do Tocantins (PA) || Bom Jesus do Tocantins (TO)
2016,5002209,4,Bonito (BA) || Bonito (MS) || Bonito (PA) || Bonito (PE)
2016,4104501,2,Capanema (PA) || Capanema (PR)
2016,2407807,2,Monte Alegre (PA) || Monte Alegre (RN)
2016,1716307,2,Pau D'Arco (PA) || Pau D'Arco (TO)
2016,2611408,2,Primavera (PA) || Primavera (PE)
2016,2311603,2,Redenção (CE) || Redenção (PA)
2016,3305406,2,Sapucaia (PA) || Sapucaia (RJ)
2016,2928208,2,Santana (AP) || Santana (BA)
2016,4300604,2,Alvorada (RS) || Alvorada (TO)
2016,2100873,2,Araguanã (MA) || Araguanã (TO)
2016,4303103,3,Cachoeirinha (PE) || Cachoeirinha (RS) || Cachoeirinha (TO)
2016,2203701,2,Esperantina (PI) || Esperantina (TO)
2016,2910750,2,Fátima (BA) || Fátima (TO)
2016,2910859,2,Filadélfia (BA) || Filadélfia (TO)
2016,4311403,2,Lajeado (RS) || Lajeado (TO)
2016,3303104,2,Natividade (RJ) || Natividade (TO)
2016,2922508,2,Nazaré (BA) || Nazaré (TO)
2016,2510204,3,Nova Olinda (CE) || Nova Olinda (PB) || Nova Olinda (TO)
2016,3204302,2,Presidente Kennedy (ES) || Presidente Kennedy (TO)
2016,3154457,2,Riachinho (MG) || Riachinho (TO)
2016,4117602,2,Palmas (PR) || Palmas (TO)
2016,3300506,3,Bom Jardim (MA) || Bom Jardim (PE) || Bom Jardim (RJ)
2016,3511300,2,Cedral (MA) || Cedral (SP)
2016,4305587,2,Colinas (MA) || Colinas (RS)
2016,5206909,2,Davinópolis (GO) || Davinópolis (MA)
2016,4115903,2,Mirador (MA) || Mirador (PR)
2016,2925600,2,Presidente Dutra (BA) || Presidente Dutra (MA)
2016,3153202,2,Presidente Juscelino (MA) || Presidente Juscelino (MG)
2016,4215554,4,Santa Helena (MA) || Santa Helena (PB) || Santa Helena (PR) || Santa Helena (SC)
2016,4123600,3,Santa Inês (BA) || Santa Inês (MA) || Santa Inês (PR)
2016,3157807,4,Santa Luzia (BA) || Santa Luzia (MA) || Santa Luzia (MG) || Santa Luzia (PB)
2016,2513703,2,Santa Rita (MA) || Santa Rita (PB)
2016,2513901,2,São Bento (MA) || São Bento (PB)
2016,4216305,2,São João Batista (MA) || São João Batista (SC)
2016,3162708,2,São João do Paraíso (MA) || São João do Paraíso (MG)
2016,2413706,2,Sítio Novo (MA) || Sítio Novo (RN)
2016,3205101,2,Viana (ES) || Viana (MA)
2016,2700102,3,Água Branca (AL) || Água Branca (PB) || Água Branca (PI)
2016,2700706,2,Batalha (AL) || Batalha (PI)
2016,3506805,2,Bocaina (PI) || Bocaina (SP)
2016,4302303,4,Bom Jesus (PI) || Bom Jesus (RN) || Bom Jesus (RS) || Bom Jesus (SC)
2016,5002803,2,Caracol (MS) || Caracol (PI)
2016,2612554,2,Santa Filomena (PE) || Santa Filomena (PI)
2016,5108402,2,Várzea Grande (MT) || Várzea Grande (PI)
2016,4201901,2,Aurora (CE) || Aurora (SC)
2016,4104808,2,Cascavel (CE) || Cascavel (PR)
2016,2604304,2,Cedro (CE) || Cedro (PE)
2016,5209705,2,Hidrolândia (CE) || Hidrolândia (GO)
2016,4110052,2,Iguatu (CE) || Iguatu (PR)
2016,4310405,2,Independência (CE) || Independência (RS)
2016,5005004,2,Jardim (CE) || Jardim (MS)
2016,2921302,2,Milagres (BA) || Milagres (CE)
2016,5213806,2,Morrinhos (CE) || Morrinhos (GO)
2016,2804904,2,Pacatuba (CE) || Pacatuba (SE)
2016,2511004,2,Pedra Branca (CE) || Pedra Branca (PB)
2016,2412005,2,São Gonçalo do Amarante (CE) || São Gonçalo do Amarante (RN)
2016,2800506,2,Areia Branca (RN) || Areia Branca (SE)
2016,5002704,3,Campo Grande (AL) || Campo Grande (MS) || Campo Grande (RN)
2016,2501534,2,Baraúna (PB) || Baraúna (RN)
2016,2602506,2,Brejinho (PE) || Brejinho (RN)
2016,2504074,2,Caraúbas (PB) || Caraúbas (RN)
2016,2610400,2,Parnamirim (PE) || Parnamirim (RN)
2016,5210802,2,Itajá (GO) || Itajá (RN)
2016,2917904,2,Jandaíra (BA) || Jandaíra (RN)
2016,2703908,2,Jundiá (AL) || Jundiá (RN)
2016,3145901,3,Ouro Branco (AL) || Ouro Branco (MG) || Ouro Branco (RN)
2016,4316907,2,Santa Maria (RN) || Santa Maria (RS)
2016,5106372,2,Pedra Preta (MT) || Pedra Preta (RN)
2016,2511608,2,Pilões (PB) || Pilões (RN)
2016,2926400,2,Riacho de Santana (BA) || Riacho de Santana (RN)
